STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2020,,7.979,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2019,,6.033,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2018,,5.929,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2017,,6.778,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2016,,7.462,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2015,,8.65,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2014,,10.059,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2013,,11.031,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,LTU,Lithuania,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2012,,12.451,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2011,,7.771,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2010,,7.692,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2009,,7.433,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2008,,6.1063612832379,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2007,,6.69750523860356,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2006,,7.29909558149727,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2005,,7.47952465071462,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2004,,7.53236245954692,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2023,,6.185,,,,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2022,,6.137,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2021,,6.666,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2020,,6.821,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2019,,7.343,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2018,,7.889,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2017,,8.137,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2016,,8.627,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2015,,8.947,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2014,,8.907,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2013,,8.812,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,FRA,France,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2012,,8.279,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2011,,6.31,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2010,,6.349,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2009,,5.114,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2008,,1.7598263343553,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2007,,2.69679824718091,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2006,,2.80861483050655,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2005,,3.99040912576089,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2004,,4.98409350889247,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2023,,3.637,,,,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2022,,2.919,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2021,,3.949,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2020,,4.664,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2019,,3.967,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2018,,3.996,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2017,,4.707,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2016,,4.821,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2015,,5.219,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2014,,5.76,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2013,,6.152,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DNK,Denmark,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2012,,6.454,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2011,,5.583,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2010,,6.831,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2009,,7.409,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2008,,7.2331829879078,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2007,,8.33934017188799,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2006,,9.98834692858331,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2005,,10.7419680970568,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2004,,10.109188357043,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2023,,2.764,,,,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2022,,2.89,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2021,,3.336,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2020,,3.64,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2019,,2.921,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2018,,3.158,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2017,,3.502,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2016,,3.898,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2015,,4.443,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2014,,4.768,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2013,,5.028,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,DEU,Germany,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2012,,5.153,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2011,,4.064,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2010,,3.887,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2009,,3.268,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2008,,2.71548165534735,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2007,,3.20290897936576,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2006,,4.09365376629881,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2005,,4.77484584840084,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2004,,4.58767144024766,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2023,,2.469,,,,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Employment and unemployment by five-year age group and sex - indicators,I,NLD,Netherlands,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y25T64,From 25 to 64 years,UNE,Unemployment,2022,,2.577,,A,Normal value,,,1,One
