"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q4","T4-2006",22.883719,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q3","T3-2006",19.170674,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007","2007",20.372157,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q1","T1-2007",20.804822,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q2","T2-2007",18.529497,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q4","T4-2007",23.251156,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q3","T3-2007",18.948716,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008","2008",21.208271,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q2","T2-2008",20.433172,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q1","T1-2008",21.158967,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q4","T4-2008",23.808372,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q3","T3-2008",19.538221,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009","2009",25.427069,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q1","T1-2009",26.084393,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q2","T2-2009",23.924068,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q4","T4-2009",28.18437,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q3","T3-2009",23.471431,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010","2010",27.992568,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q2","T2-2010",28.09344,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q1","T1-2010",29.000644,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q4","T4-2010",29.831557,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q3","T3-2010",24.864345,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011","2011",29.181299,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q1","T1-2011",29.811114,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q2","T2-2011",27.743575,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q4","T4-2011",32.409858,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q3","T3-2011",26.450885,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012","2012",35.336168,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q2","T2-2012",34.400504,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q1","T1-2012",35.662752,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q4","T4-2012",39.022453,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q3","T3-2012",32.214512,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013","2013",40.002674,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q1","T1-2013",41.812132,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q2","T2-2013",37.302593,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q4","T4-2013",43.467546,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q3","T3-2013",37.310076,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014","2014",42.665707,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q2","T2-2014",41.640502,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q1","T1-2014",46.303984,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q4","T4-2014",43.283608,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q3","T3-2014",39.503924,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015","2015",40.281774,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q1","T1-2015",44.927487,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q2","T2-2015",41.086155,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q4","T4-2015",39.967804,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q3","T3-2015",35.243679,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016","2016",37.673226,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q2","T2-2016",35.447967,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q1","T1-2016",40.28075,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q4","T4-2016",40.602255,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q3","T3-2016",34.371585,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017","2017",34.641499,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q1","T1-2017",37.235893,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q2","T2-2017",34.093975,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q4","T4-2017",35.029419,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q3","T3-2017",32.263713,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018","2018",32.208376,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",31.5925,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",33.775289,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",34.119721,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",29.253272,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019","2019",29.158319,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",33.185607,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",28.327278,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",29.344827,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",25.742988,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020","2020",29.806888,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",24.948237,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",30.718222,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",31.496918,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",31.318365,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021","2021",29.676103,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022","2022",23.703012,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023","2023",22.725872,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",34.712609,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",29.472224,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",26.93475,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",28.011444,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",25.978324,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",22.573029,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",22.509972,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",23.882082,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",23.091795,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",22.108143,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",21.680081,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",24.018567,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q1","T1-2024",22.457408,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q2","T2-2024",20.196836,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004","2004",10.062831,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q2","T2-2004",10.140132,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q1","T1-2004",9.579834,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q4","T4-2004",10.938337,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2004-Q3","T3-2004",9.64335,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005","2005",10.552857,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q1","T1-2005",9.804248,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q2","T2-2005",9.15345,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q4","T4-2005",12.886325,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2005-Q3","T3-2005",10.473301,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006","2006",9.750094,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q2","T2-2006",8.703045,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q1","T1-2006",10.649596,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q4","T4-2006",10.604862,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2006-Q3","T3-2006",9.073759,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007","2007",9.754384,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q1","T1-2007",10.502783,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q2","T2-2007",8.176825,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q4","T4-2007",11.591221,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2007-Q3","T3-2007",8.795808,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008","2008",10.07121,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q2","T2-2008",8.449706,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q1","T1-2008",9.004994,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q4","T4-2008",13.382715,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2008-Q3","T3-2008",9.544067,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009","2009",15.548875,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q1","T1-2009",14.896066,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q2","T2-2009",14.007543,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q4","T4-2009",18.214332,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2009-Q3","T3-2009",15.05498,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010","2010",18.300149,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q2","T2-2010",19.041931,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q1","T1-2010",19.457174,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q4","T4-2010",18.975811,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2010-Q3","T3-2010",15.541723,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011","2011",18.041259,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q1","T1-2011",17.770927,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q2","T2-2011",15.182726,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q4","T4-2011",21.85136,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2011-Q3","T3-2011",17.050475,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012","2012",23.886445,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q2","T2-2012",22.939572,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q1","T1-2012",23.252058,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q4","T4-2012",27.414997,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2012-Q3","T3-2012",22.130127,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013","2013",28.377774,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q1","T1-2013",31.489592,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q2","T2-2013",25.251433,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q4","T4-2013",30.414195,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2013-Q3","T3-2013",26.319007,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014","2014",29.220751,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q2","T2-2014",29.612749,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q1","T1-2014",31.131108,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q4","T4-2014",29.293617,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2014-Q3","T3-2014",26.851968,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015","2015",27.375205,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q1","T1-2015",31.441619,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q2","T2-2015",27.46542,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q4","T4-2015",27.59504,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2015-Q3","T3-2015",23.443017,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016","2016",24.090815,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q2","T2-2016",23.727373,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q1","T1-2016",27.733043,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q4","T4-2016",25.748423,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2016-Q3","T3-2016",19.444705,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017","2017",19.735017,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q1","T1-2017",21.650718,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q2","T2-2017",19.094893,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q4","T4-2017",20.736793,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q3","T3-2017",17.456778,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018","2018",20.244,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q2","T2-2018",18.264427,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q1","T1-2018",18.849363,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",23.224717,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",20.567007,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019","2019",17.038935,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",18.638104,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",14.517499,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",18.241839,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",16.815612,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020","2020",18.002843,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",12.523796,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",15.760664,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",21.833085,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",21.30345,,
